time,default.BouncingBall.time,default.BouncingBall.h,default.BouncingBall.der(h),default.BouncingBall.v,default.BouncingBall.der(v),default.BouncingBall.v_min,default.BouncingBall.g,default.BouncingBall.e
0.7780000000000006,0.7780000000000006,0.4894596031557271,-0.10214718685638581,-0.10214718685638581,-9.81,0.1,-9.81,0.7
0.7790000000000006,0.7790000000000006,0.48935255096887076,-0.11195718685638581,-0.11195718685638581,-9.81,0.1,-9.81,0.7
0.7800000000000006,0.7800000000000006,0.48923568878201434,-0.12176718685638581,-0.12176718685638581,-9.81,0.1,-9.81,0.7
0.7810000000000006,0.7810000000000006,0.489109016595158,-0.1315771868563858,-0.1315771868563858,-9.81,0.1,-9.81,0.7
0.7820000000000006,0.7820000000000006,0.48897253440830163,-0.1413871868563858,-0.1413871868563858,-9.81,0.1,-9.81,0.7
0.7830000000000006,0.7830000000000006,0.4888262422214452,-0.1511971868563858,-0.1511971868563858,-9.81,0.1,-9.81,0.7
0.7840000000000006,0.7840000000000006,0.48867014003458886,-0.16100718685638582,-0.16100718685638582,-9.81,0.1,-9.81,0.7
0.7850000000000006,0.7850000000000006,0.48850422784773245,-0.17081718685638583,-0.17081718685638583,-9.81,0.1,-9.81,0.7
0.7860000000000006,0.7860000000000006,0.4883285056608761,-0.18062718685638585,-0.18062718685638585,-9.81,0.1,-9.81,0.7
0.7870000000000006,0.7870000000000006,0.48814297347401975,-0.19043718685638586,-0.19043718685638586,-9.81,0.1,-9.81,0.7
0.7880000000000006,0.7880000000000006,0.48794763128716334,-0.20024718685638587,-0.20024718685638587,-9.81,0.1,-9.81,0.7
0.7890000000000006,0.7890000000000006,0.487742479100307,-0.21005718685638589,-0.21005718685638589,-9.81,0.1,-9.81,0.7
0.7900000000000006,0.7900000000000006,0.4875275169134506,-0.2198671868563859,-0.2198671868563859,-9.81,0.1,-9.81,0.7
0.7910000000000006,0.7910000000000006,0.48730274472659424,-0.2296771868563859,-0.2296771868563859,-9.81,0.1,-9.81,0.7
0.7920000000000006,0.7920000000000006,0.48706816253973784,-0.23948718685638593,-0.23948718685638593,-9.81,0.1,-9.81,0.7
0.7930000000000006,0.7930000000000006,0.4868237703528815,-0.2492971868563859,-0.2492971868563859,-9.81,0.1,-9.81,0.7
0.7940000000000006,0.7940000000000006,0.48656956816602515,-0.2591071868563859,-0.2591071868563859,-9.81,0.1,-9.81,0.7
0.7950000000000006,0.7950000000000006,0.48630555597916875,-0.2689171868563859,-0.2689171868563859,-9.81,0.1,-9.81,0.7
0.7960000000000006,0.7960000000000006,0.4860317337923124,-0.27872718685638587,-0.27872718685638587,-9.81,0.1,-9.81,0.7
0.7970000000000006,0.7970000000000006,0.485748101605456,-0.28853718685638585,-0.28853718685638585,-9.81,0.1,-9.81,0.7
0.7980000000000006,0.7980000000000006,0.48545465941859967,-0.29834718685638584,-0.29834718685638584,-9.81,0.1,-9.81,0.7
0.7990000000000006,0.7990000000000006,0.4851514072317433,-0.3081571868563858,-0.3081571868563858,-9.81,0.1,-9.81,0.7
0.8000000000000006,0.8000000000000006,0.48483834504488693,-0.3179671868563858,-0.3179671868563858,-9.81,0.1,-9.81,0.7
0.8010000000000006,0.8010000000000006,0.4845154728580306,-0.3277771868563858,-0.3277771868563858,-9.81,0.1,-9.81,0.7
0.8020000000000006,0.8020000000000006,0.4841827906711742,-0.3375871868563858,-0.3375871868563858,-9.81,0.1,-9.81,0.7
0.8030000000000006,0.8030000000000006,0.48384029848431787,-0.34739718685638576,-0.34739718685638576,-9.81,0.1,-9.81,0.7
0.8040000000000006,0.8040000000000006,0.4834879962974615,-0.35720718685638575,-0.35720718685638575,-9.81,0.1,-9.81,0.7
0.8050000000000006,0.8050000000000006,0.48312588411060503,-0.36701718685638574,-0.36701718685638574,-9.81,0.1,-9.81,0.7
0.8060000000000006,0.8060000000000006,0.48275396192374864,-0.3768271868563857,-0.3768271868563857,-9.81,0.1,-9.81,0.7
0.8070000000000006,0.8070000000000006,0.4823722297368922,-0.3866371868563857,-0.3866371868563857,-9.81,0.1,-9.81,0.7
0.8080000000000006,0.8080000000000006,0.4819806875500358,-0.3964471868563857,-0.3964471868563857,-9.81,0.1,-9.81,0.7
0.8090000000000006,0.8090000000000006,0.48157933536317943,-0.4062571868563857,-0.4062571868563857,-9.81,0.1,-9.81,0.7
0.8100000000000006,0.8100000000000006,0.481168173176323,-0.41606718685638566,-0.41606718685638566,-9.81,0.1,-9.81,0.7
0.8110000000000006,0.8110000000000006,0.4807472009894666,-0.42587718685638565,-0.42587718685638565,-9.81,0.1,-9.81,0.7
0.8120000000000006,0.8120000000000006,0.48031641880261017,-0.43568718685638563,-0.43568718685638563,-9.81,0.1,-9.81,0.7
0.8130000000000006,0.8130000000000006,0.4798758266157538,-0.4454971868563856,-0.4454971868563856,-9.81,0.1,-9.81,0.7
0.8140000000000006,0.8140000000000006,0.47942542442889735,-0.4553071868563856,-0.4553071868563856,-9.81,0.1,-9.81,0.7
0.8150000000000006,0.8150000000000006,0.47896521224204097,-0.4651171868563856,-0.4651171868563856,-9.81,0.1,-9.81,0.7
0.8160000000000006,0.8160000000000006,0.4784951900551846,-0.4749271868563856,-0.4749271868563856,-9.81,0.1,-9.81,0.7
0.8170000000000006,0.8170000000000006,0.47801535786832816,-0.48473718685638556,-0.48473718685638556,-9.81,0.1,-9.81,0.7
0.8180000000000006,0.8180000000000006,0.4775257156814718,-0.49454718685638555,-0.49454718685638555,-9.81,0.1,-9.81,0.7
0.8190000000000006,0.8190000000000006,0.47702626349461535,-0.5043571868563855,-0.5043571868563855,-9.81,0.1,-9.81,0.7
0.8200000000000006,0.8200000000000006,0.476517001307759,-0.5141671868563855,-0.5141671868563855,-9.81,0.1,-9.81,0.7
0.8210000000000006,0.8210000000000006,0.4759979291209026,-0.5239771868563855,-0.5239771868563855,-9.81,0.1,-9.81,0.7
0.8220000000000006,0.8220000000000006,0.4754690469340462,-0.5337871868563855,-0.5337871868563855,-9.81,0.1,-9.81,0.7
0.8230000000000006,0.8230000000000006,0.4749303547471898,-0.5435971868563855,-0.5435971868563855,-9.81,0.1,-9.81,0.7
0.8240000000000006,0.8240000000000006,0.4743818525603334,-0.5534071868563855,-0.5534071868563855,-9.81,0.1,-9.81,0.7
0.8250000000000006,0.8250000000000006,0.473823540373477,-0.5632171868563854,-0.5632171868563854,-9.81,0.1,-9.81,0.7
0.8260000000000006,0.8260000000000006,0.47325541818662065,-0.5730271868563854,-0.5730271868563854,-9.81,0.1,-9.81,0.7
0.8270000000000006,0.8270000000000006,0.4726774859997642,-0.5828371868563854,-0.5828371868563854,-9.81,0.1,-9.81,0.7
0.8280000000000006,0.8280000000000006,0.47208974381290786,-0.5926471868563854,-0.5926471868563854,-9.81,0.1,-9.81,0.7
0.8290000000000006,0.8290000000000006,0.47149219162605144,-0.6024571868563854,-0.6024571868563854,-9.81,0.1,-9.81,0.7
0.8300000000000006,0.8300000000000006,0.4708848294391951,-0.6122671868563854,-0.6122671868563854,-9.81,0.1,-9.81,0.7
0.8310000000000006,0.8310000000000006,0.4702676572523387,-0.6220771868563854,-0.6220771868563854,-9.81,0.1,-9.81,0.7
0.8320000000000006,0.8320000000000006,0.4696406750654823,-0.6318871868563853,-0.6318871868563853,-9.81,0.1,-9.81,0.7
0.8330000000000006,0.8330000000000006,0.46900388287862593,-0.6416971868563853,-0.6416971868563853,-9.81,0.1,-9.81,0.7
0.8340000000000006,0.8340000000000006,0.4683572806917695,-0.6515071868563853,-0.6515071868563853,-9.81,0.1,-9.81,0.7
0.8350000000000006,0.8350000000000006,0.46770086850491316,-0.6613171868563853,-0.6613171868563853,-9.81,0.1,-9.81,0.7
0.8360000000000006,0.8360000000000006,0.4670346463180568,-0.6711271868563853,-0.6711271868563853,-9.81,0.1,-9.81,0.7
0.8370000000000006,0.8370000000000006,0.4663586141312004,-0.6809371868563853,-0.6809371868563853,-9.81,0.1,-9.81,0.7
0.8380000000000006,0.8380000000000006,0.46567277194434403,-0.6907471868563853,-0.6907471868563853,-9.81,0.1,-9.81,0.7
0.8390000000000006,0.8390000000000006,0.4649771197574876,-0.7005571868563852,-0.7005571868563852,-9.81,0.1,-9.81,0.7
0.8400000000000006,0.8400000000000006,0.46427165757063127,-0.7103671868563852,-0.7103671868563852,-9.81,0.1,-9.81,0.7
0.8410000000000006,0.8410000000000006,0.46355638538377486,-0.7201771868563852,-0.7201771868563852,-9.81,0.1,-9.81,0.7
0.8420000000000006,0.8420000000000006,0.4628313031969185,-0.7299871868563852,-0.7299871868563852,-9.81,0.1,-9.81,0.7
0.8430000000000006,0.8430000000000006,0.46209641101006216,-0.7397971868563852,-0.7397971868563852,-9.81,0.1,-9.81,0.7
0.8440000000000006,0.8440000000000006,0.46135170882320575,-0.7496071868563852,-0.7496071868563852,-9.81,0.1,-9.81,0.7
0.8450000000000006,0.8450000000000006,0.4605971966363494,-0.7594171868563852,-0.7594171868563852,-9.81,0.1,-9.81,0.7
0.8460000000000006,0.8460000000000006,0.459832874449493,-0.7692271868563851,-0.7692271868563851,-9.81,0.1,-9.81,0.7
0.8470000000000006,0.8470000000000006,0.45905874226263665,-0.7790371868563851,-0.7790371868563851,-9.81,0.1,-9.81,0.7
0.8480000000000006,0.8480000000000006,0.4582748000757803,-0.7888471868563851,-0.7888471868563851,-9.81,0.1,-9.81,0.7
0.8490000000000006,0.8490000000000006,0.4574810478889239,-0.7986571868563851,-0.7986571868563851,-9.81,0.1,-9.81,0.7
0.8500000000000006,0.8500000000000006,0.45667748570206756,-0.8084671868563851,-0.8084671868563851,-9.81,0.1,-9.81,0.7
0.8510000000000006,0.8510000000000006,0.45586411351521117,-0.8182771868563851,-0.8182771868563851,-9.81,0.1,-9.81,0.7
0.8520000000000006,0.8520000000000006,0.4550409313283548,-0.828087186856385,-0.828087186856385,-9.81,0.1,-9.81,0.7
0.8530000000000006,0.8530000000000006,0.4542079391414985,-0.837897186856385,-0.837897186856385,-9.81,0.1,-9.81,0.7
0.8540000000000006,0.8540000000000006,0.4533651369546421,-0.847707186856385,-0.847707186856385,-9.81,0.1,-9.81,0.7
0.8550000000000006,0.8550000000000006,0.45251252476778575,-0.857517186856385,-0.857517186856385,-9.81,0.1,-9.81,0.7
0.8560000000000006,0.8560000000000006,0.45165010258092936,-0.867327186856385,-0.867327186856385,-9.81,0.1,-9.81,0.7
0.8570000000000007,0.8570000000000007,0.450777870394073,-0.877137186856385,-0.877137186856385,-9.81,0.1,-9.81,0.7
0.8580000000000007,0.8580000000000007,0.4498958282072167,-0.886947186856385,-0.886947186856385,-9.81,0.1,-9.81,0.7
0.8590000000000007,0.8590000000000007,0.44900397602036024,-0.896757186856385,-0.896757186856385,-9.81,0.1,-9.81,0.7
0.8600000000000007,0.8600000000000007,0.44810231383350385,-0.9065671868563849,-0.9065671868563849,-9.81,0.1,-9.81,0.7
0.8610000000000007,0.8610000000000007,0.4471908416466474,-0.9163771868563849,-0.9163771868563849,-9.81,0.1,-9.81,0.7
0.8620000000000007,0.8620000000000007,0.446269559459791,-0.9261871868563849,-0.9261871868563849,-9.81,0.1,-9.81,0.7
0.8630000000000007,0.8630000000000007,0.4453384672729346,-0.9359971868563849,-0.9359971868563849,-9.81,0.1,-9.81,0.7
0.8640000000000007,0.8640000000000007,0.4443975650860782,-0.9458071868563849,-0.9458071868563849,-9.81,0.1,-9.81,0.7
0.8650000000000007,0.8650000000000007,0.4434468528992218,-0.9556171868563849,-0.9556171868563849,-9.81,0.1,-9.81,0.7
0.8660000000000007,0.8660000000000007,0.44248633071236537,-0.9654271868563848,-0.9654271868563848,-9.81,0.1,-9.81,0.7
0.8670000000000007,0.8670000000000007,0.441515998525509,-0.9752371868563848,-0.9752371868563848,-9.81,0.1,-9.81,0.7
0.8680000000000007,0.8680000000000007,0.44053585633865255,-0.9850471868563848,-0.9850471868563848,-9.81,0.1,-9.81,0.7
0.8690000000000007,0.8690000000000007,0.4395459041517962,-0.9948571868563848,-0.9948571868563848,-9.81,0.1,-9.81,0.7
0.8700000000000007,0.8700000000000007,0.4385461419649398,-1.0046671868563848,-1.0046671868563848,-9.81,0.1,-9.81,0.7
0.8710000000000007,0.8710000000000007,0.43753656977808336,-1.0144771868563849,-1.0144771868563849,-9.81,0.1,-9.81,0.7
0.8720000000000007,0.8720000000000007,0.436517187591227,-1.024287186856385,-1.024287186856385,-9.81,0.1,-9.81,0.7
0.8730000000000007,0.8730000000000007,0.43548799540437055,-1.034097186856385,-1.034097186856385,-9.81,0.1,-9.81,0.7
0.8740000000000007,0.8740000000000007,0.4344489932175142,-1.0439071868563852,-1.0439071868563852,-9.81,0.1,-9.81,0.7
0.8750000000000007,0.8750000000000007,0.4334001810306578,-1.0537171868563853,-1.0537171868563853,-9.81,0.1,-9.81,0.7
0.8760000000000007,0.8760000000000007,0.4323415588438014,-1.0635271868563854,-1.0635271868563854,-9.81,0.1,-9.81,0.7
0.8770000000000007,0.8770000000000007,0.431273126656945,-1.0733371868563855,-1.0733371868563855,-9.81,0.1,-9.81,0.7
0.8780000000000007,0.8780000000000007,0.4301948844700886,-1.0831471868563856,-1.0831471868563856,-9.81,0.1,-9.81,0.7
0.8790000000000007,0.8790000000000007,0.4291068322832322,-1.0929571868563857,-1.0929571868563857,-9.81,0.1,-9.81,0.7
0.8800000000000007,0.8800000000000007,0.42800897009637584,-1.1027671868563858,-1.1027671868563858,-9.81,0.1,-9.81,0.7
0.8810000000000007,0.8810000000000007,0.4269012979095194,-1.1125771868563858,-1.1125771868563858,-9.81,0.1,-9.81,0.7
0.8820000000000007,0.8820000000000007,0.42578381572266305,-1.122387186856386,-1.122387186856386,-9.81,0.1,-9.81,0.7
0.8830000000000007,0.8830000000000007,0.42465652353580663,-1.132197186856386,-1.132197186856386,-9.81,0.1,-9.81,0.7
0.8840000000000007,0.8840000000000007,0.42351942134895026,-1.1420071868563861,-1.1420071868563861,-9.81,0.1,-9.81,0.7
0.8850000000000007,0.8850000000000007,0.4223725091620939,-1.1518171868563862,-1.1518171868563862,-9.81,0.1,-9.81,0.7
0.8860000000000007,0.8860000000000007,0.4212157869752375,-1.1616271868563863,-1.1616271868563863,-9.81,0.1,-9.81,0.7
0.8870000000000007,0.8870000000000007,0.4200492547883811,-1.1714371868563864,-1.1714371868563864,-9.81,0.1,-9.81,0.7
0.8880000000000007,0.8880000000000007,0.4188729126015247,-1.1812471868563865,-1.1812471868563865,-9.81,0.1,-9.81,0.7
0.8890000000000007,0.8890000000000007,0.41768676041466835,-1.1910571868563866,-1.1910571868563866,-9.81,0.1,-9.81,0.7
0.8900000000000007,0.8900000000000007,0.41649079822781193,-1.2008671868563867,-1.2008671868563867,-9.81,0.1,-9.81,0.7
0.8910000000000007,0.8910000000000007,0.4152850260409556,-1.2106771868563868,-1.2106771868563868,-9.81,0.1,-9.81,0.7
0.8920000000000007,0.8920000000000007,0.4140694438540992,-1.220487186856387,-1.220487186856387,-9.81,0.1,-9.81,0.7
0.8930000000000007,0.8930000000000007,0.4128440516672428,-1.230297186856387,-1.230297186856387,-9.81,0.1,-9.81,0.7
0.8940000000000007,0.8940000000000007,0.41160884948038645,-1.240107186856387,-1.240107186856387,-9.81,0.1,-9.81,0.7
0.8950000000000007,0.8950000000000007,0.41036383729353004,-1.2499171868563872,-1.2499171868563872,-9.81,0.1,-9.81,0.7
0.8960000000000007,0.8960000000000007,0.4091090151066737,-1.2597271868563873,-1.2597271868563873,-9.81,0.1,-9.81,0.7
0.8970000000000007,0.8970000000000007,0.40784438291981734,-1.2695371868563874,-1.2695371868563874,-9.81,0.1,-9.81,0.7
0.8980000000000007,0.8980000000000007,0.40656994073296093,-1.2793471868563875,-1.2793471868563875,-9.81,0.1,-9.81,0.7
0.8990000000000007,0.8990000000000007,0.4052856885461046,-1.2891571868563876,-1.2891571868563876,-9.81,0.1,-9.81,0.7
0.9000000000000007,0.9000000000000007,0.4039916263592482,-1.2989671868563877,-1.2989671868563877,-9.81,0.1,-9.81,0.7
0.9010000000000007,0.9010000000000007,0.40268775417239183,-1.3087771868563878,-1.3087771868563878,-9.81,0.1,-9.81,0.7
0.9020000000000007,0.9020000000000007,0.4013740719855355,-1.3185871868563879,-1.3185871868563879,-9.81,0.1,-9.81,0.7
0.9030000000000007,0.9030000000000007,0.4000505797986791,-1.328397186856388,-1.328397186856388,-9.81,0.1,-9.81,0.7
0.9040000000000007,0.9040000000000007,0.39871727761182274,-1.338207186856388,-1.338207186856388,-9.81,0.1,-9.81,0.7
0.9050000000000007,0.9050000000000007,0.39737416542496634,-1.3480171868563882,-1.3480171868563882,-9.81,0.1,-9.81,0.7
0.9060000000000007,0.9060000000000007,0.39602124323811,-1.3578271868563883,-1.3578271868563883,-9.81,0.1,-9.81,0.7
0.9070000000000007,0.9070000000000007,0.39465851105125366,-1.3676371868563884,-1.3676371868563884,-9.81,0.1,-9.81,0.7
0.9080000000000007,0.9080000000000007,0.39328596886439726,-1.3774471868563885,-1.3774471868563885,-9.81,0.1,-9.81,0.7
0.9090000000000007,0.9090000000000007,0.3919036166775409,-1.3872571868563885,-1.3872571868563885,-9.81,0.1,-9.81,0.7
0.9100000000000007,0.9100000000000007,0.39051145449068453,-1.3970671868563886,-1.3970671868563886,-9.81,0.1,-9.81,0.7
0.9110000000000007,0.9110000000000007,0.38910948230382814,-1.4068771868563887,-1.4068771868563887,-9.81,0.1,-9.81,0.7
0.9120000000000007,0.9120000000000007,0.3876977001169717,-1.4166871868563888,-1.4166871868563888,-9.81,0.1,-9.81,0.7
0.9130000000000007,0.9130000000000007,0.3862761079301153,-1.426497186856389,-1.426497186856389,-9.81,0.1,-9.81,0.7
0.9140000000000007,0.9140000000000007,0.3848447057432589,-1.436307186856389,-1.436307186856389,-9.81,0.1,-9.81,0.7
0.9150000000000007,0.9150000000000007,0.38340349355640246,-1.4461171868563891,-1.4461171868563891,-9.81,0.1,-9.81,0.7
0.9160000000000007,0.9160000000000007,0.3819524713695461,-1.4559271868563892,-1.4559271868563892,-9.81,0.1,-9.81,0.7
0.9170000000000007,0.9170000000000007,0.38049163918268963,-1.4657371868563893,-1.4657371868563893,-9.81,0.1,-9.81,0.7
0.9180000000000007,0.9180000000000007,0.37902099699583325,-1.4755471868563894,-1.4755471868563894,-9.81,0.1,-9.81,0.7
0.9190000000000007,0.9190000000000007,0.37754054480897686,-1.4853571868563895,-1.4853571868563895,-9.81,0.1,-9.81,0.7
0.9200000000000007,0.9200000000000007,0.3760502826221204,-1.4951671868563896,-1.4951671868563896,-9.81,0.1,-9.81,0.7
0.9210000000000007,0.9210000000000007,0.37455021043526404,-1.5049771868563897,-1.5049771868563897,-9.81,0.1,-9.81,0.7
0.9220000000000007,0.9220000000000007,0.3730403282484076,-1.5147871868563898,-1.5147871868563898,-9.81,0.1,-9.81,0.7
0.9230000000000007,0.9230000000000007,0.3715206360615512,-1.52459718685639,-1.52459718685639,-9.81,0.1,-9.81,0.7
0.9240000000000007,0.9240000000000007,0.36999113387469484,-1.53440718685639,-1.53440718685639,-9.81,0.1,-9.81,0.7
0.9250000000000007,0.9250000000000007,0.3684518216878384,-1.54421718685639,-1.54421718685639,-9.81,0.1,-9.81,0.7
0.9260000000000007,0.9260000000000007,0.36690269950098203,-1.5540271868563902,-1.5540271868563902,-9.81,0.1,-9.81,0.7
0.9270000000000007,0.9270000000000007,0.3653437673141256,-1.5638371868563903,-1.5638371868563903,-9.81,0.1,-9.81,0.7
0.9280000000000007,0.9280000000000007,0.3637750251272692,-1.5736471868563904,-1.5736471868563904,-9.81,0.1,-9.81,0.7
0.9290000000000007,0.9290000000000007,0.36219647294041285,-1.5834571868563905,-1.5834571868563905,-9.81,0.1,-9.81,0.7
0.9300000000000007,0.9300000000000007,0.3606081107535564,-1.5932671868563906,-1.5932671868563906,-9.81,0.1,-9.81,0.7
0.9310000000000007,0.9310000000000007,0.35900993856670005,-1.6030771868563907,-1.6030771868563907,-9.81,0.1,-9.81,0.7
0.9320000000000007,0.9320000000000007,0.3574019563798436,-1.6128871868563908,-1.6128871868563908,-9.81,0.1,-9.81,0.7
0.9330000000000007,0.9330000000000007,0.35578416419298725,-1.6226971868563909,-1.6226971868563909,-9.81,0.1,-9.81,0.7
0.9340000000000007,0.9340000000000007,0.3541565620061309,-1.632507186856391,-1.632507186856391,-9.81,0.1,-9.81,0.7
0.9350000000000007,0.9350000000000007,0.35251914981927446,-1.642317186856391,-1.642317186856391,-9.81,0.1,-9.81,0.7
0.9360000000000007,0.9360000000000007,0.3508719276324181,-1.6521271868563912,-1.6521271868563912,-9.81,0.1,-9.81,0.7
0.9370000000000007,0.9370000000000007,0.34921489544556167,-1.6619371868563912,-1.6619371868563912,-9.81,0.1,-9.81,0.7
0.9380000000000007,0.9380000000000007,0.3475480532587053,-1.6717471868563913,-1.6717471868563913,-9.81,0.1,-9.81,0.7
0.9390000000000007,0.9390000000000007,0.3458714010718489,-1.6815571868563914,-1.6815571868563914,-9.81,0.1,-9.81,0.7
0.9400000000000007,0.9400000000000007,0.3441849388849925,-1.6913671868563915,-1.6913671868563915,-9.81,0.1,-9.81,0.7
0.9410000000000007,0.9410000000000007,0.34248866669813616,-1.7011771868563916,-1.7011771868563916,-9.81,0.1,-9.81,0.7
0.9420000000000007,0.9420000000000007,0.34078258451127974,-1.7109871868563917,-1.7109871868563917,-9.81,0.1,-9.81,0.7
0.9430000000000007,0.9430000000000007,0.3390666923244234,-1.7207971868563918,-1.7207971868563918,-9.81,0.1,-9.81,0.7
0.9440000000000007,0.9440000000000007,0.33734099013756697,-1.730607186856392,-1.730607186856392,-9.81,0.1,-9.81,0.7
0.9450000000000007,0.9450000000000007,0.3356054779507106,-1.740417186856392,-1.740417186856392,-9.81,0.1,-9.81,0.7
0.9460000000000007,0.9460000000000007,0.33386015576385425,-1.7502271868563921,-1.7502271868563921,-9.81,0.1,-9.81,0.7
0.9470000000000007,0.9470000000000007,0.33210502357699784,-1.7600371868563922,-1.7600371868563922,-9.81,0.1,-9.81,0.7
0.9480000000000007,0.9480000000000007,0.3303400813901415,-1.7698471868563923,-1.7698471868563923,-9.81,0.1,-9.81,0.7
0.9490000000000007,0.9490000000000007,0.3285653292032851,-1.7796571868563924,-1.7796571868563924,-9.81,0.1,-9.81,0.7
0.9500000000000007,0.9500000000000007,0.3267807670164287,-1.7894671868563925,-1.7894671868563925,-9.81,0.1,-9.81,0.7
0.9510000000000007,0.9510000000000007,0.32498639482957237,-1.7992771868563926,-1.7992771868563926,-9.81,0.1,-9.81,0.7
0.9520000000000007,0.9520000000000007,0.32318221264271596,-1.8090871868563927,-1.8090871868563927,-9.81,0.1,-9.81,0.7
0.9530000000000007,0.9530000000000007,0.3213682204558596,-1.8188971868563928,-1.8188971868563928,-9.81,0.1,-9.81,0.7
0.9540000000000007,0.9540000000000007,0.3195444182690032,-1.8287071868563929,-1.8287071868563929,-9.81,0.1,-9.81,0.7
0.9550000000000007,0.9550000000000007,0.31771080608214686,-1.838517186856393,-1.838517186856393,-9.81,0.1,-9.81,0.7
0.9560000000000007,0.9560000000000007,0.3158673838952905,-1.848327186856393,-1.848327186856393,-9.81,0.1,-9.81,0.7
0.9570000000000007,0.9570000000000007,0.3140141517084341,-1.8581371868563932,-1.8581371868563932,-9.81,0.1,-9.81,0.7
0.9580000000000007,0.9580000000000007,0.31215110952157776,-1.8679471868563933,-1.8679471868563933,-9.81,0.1,-9.81,0.7
0.9590000000000007,0.9590000000000007,0.31027825733472136,-1.8777571868563934,-1.8777571868563934,-9.81,0.1,-9.81,0.7
0.9600000000000007,0.9600000000000007,0.308395595147865,-1.8875671868563935,-1.8875671868563935,-9.81,0.1,-9.81,0.7
0.9610000000000007,0.9610000000000007,0.3065031229610086,-1.8973771868563936,-1.8973771868563936,-9.81,0.1,-9.81,0.7
0.9620000000000007,0.9620000000000007,0.30460084077415217,-1.9071871868563937,-1.9071871868563937,-9.81,0.1,-9.81,0.7
0.9630000000000007,0.9630000000000007,0.3026887485872958,-1.9169971868563938,-1.9169971868563938,-9.81,0.1,-9.81,0.7
0.9640000000000007,0.9640000000000007,0.3007668464004393,-1.9268071868563938,-1.9268071868563938,-9.81,0.1,-9.81,0.7
0.9650000000000007,0.9650000000000007,0.29883513421358293,-1.936617186856394,-1.936617186856394,-9.81,0.1,-9.81,0.7
0.9660000000000007,0.9660000000000007,0.2968936120267265,-1.946427186856394,-1.946427186856394,-9.81,0.1,-9.81,0.7
0.9670000000000007,0.9670000000000007,0.2949422798398701,-1.9562371868563941,-1.9562371868563941,-9.81,0.1,-9.81,0.7
0.9680000000000007,0.9680000000000007,0.2929811376530137,-1.9660471868563942,-1.9660471868563942,-9.81,0.1,-9.81,0.7
0.9690000000000007,0.9690000000000007,0.29101018546615726,-1.9758571868563943,-1.9758571868563943,-9.81,0.1,-9.81,0.7
0.9700000000000008,0.9700000000000008,0.28902942327930087,-1.9856671868563944,-1.9856671868563944,-9.81,0.1,-9.81,0.7
0.9710000000000008,0.9710000000000008,0.2870388510924444,-1.9954771868563945,-1.9954771868563945,-9.81,0.1,-9.81,0.7
0.9720000000000008,0.9720000000000008,0.28503846890558804,-2.0052871868563944,-2.0052871868563944,-9.81,0.1,-9.81,0.7
0.9730000000000008,0.9730000000000008,0.28302827671873165,-2.0150971868563943,-2.0150971868563943,-9.81,0.1,-9.81,0.7
0.9740000000000008,0.9740000000000008,0.2810082745318752,-2.024907186856394,-2.024907186856394,-9.81,0.1,-9.81,0.7
0.9750000000000008,0.9750000000000008,0.27897846234501883,-2.034717186856394,-2.034717186856394,-9.81,0.1,-9.81,0.7
0.9760000000000008,0.9760000000000008,0.2769388401581624,-2.044527186856394,-2.044527186856394,-9.81,0.1,-9.81,0.7
0.9770000000000008,0.9770000000000008,0.274889407971306,-2.0543371868563938,-2.0543371868563938,-9.81,0.1,-9.81,0.7
0.9780000000000008,0.9780000000000008,0.27283016578444963,-2.0641471868563936,-2.0641471868563936,-9.81,0.1,-9.81,0.7
0.9790000000000008,0.9790000000000008,0.2707611135975932,-2.0739571868563935,-2.0739571868563935,-9.81,0.1,-9.81,0.7
0.9800000000000008,0.9800000000000008,0.2686822514107368,-2.0837671868563934,-2.0837671868563934,-9.81,0.1,-9.81,0.7
0.9810000000000008,0.9810000000000008,0.2665935792238804,-2.0935771868563933,-2.0935771868563933,-9.81,0.1,-9.81,0.7
0.9820000000000008,0.9820000000000008,0.264495097037024,-2.103387186856393,-2.103387186856393,-9.81,0.1,-9.81,0.7
0.9830000000000008,0.9830000000000008,0.26238680485016763,-2.113197186856393,-2.113197186856393,-9.81,0.1,-9.81,0.7
0.9840000000000008,0.9840000000000008,0.2602687026633112,-2.123007186856393,-2.123007186856393,-9.81,0.1,-9.81,0.7
0.9850000000000008,0.9850000000000008,0.25814079047645483,-2.1328171868563928,-2.1328171868563928,-9.81,0.1,-9.81,0.7
0.9860000000000008,0.9860000000000008,0.2560030682895984,-2.1426271868563926,-2.1426271868563926,-9.81,0.1,-9.81,0.7
0.9870000000000008,0.9870000000000008,0.25385553610274203,-2.1524371868563925,-2.1524371868563925,-9.81,0.1,-9.81,0.7
0.9880000000000008,0.9880000000000008,0.2516981939158856,-2.1622471868563924,-2.1622471868563924,-9.81,0.1,-9.81,0.7
0.9890000000000008,0.9890000000000008,0.24953104172902923,-2.1720571868563923,-2.1720571868563923,-9.81,0.1,-9.81,0.7
0.9900000000000008,0.9900000000000008,0.24735407954217284,-2.181867186856392,-2.181867186856392,-9.81,0.1,-9.81,0.7
0.9910000000000008,0.9910000000000008,0.24516730735531647,-2.191677186856392,-2.191677186856392,-9.81,0.1,-9.81,0.7
0.9920000000000008,0.9920000000000008,0.24297072516846008,-2.201487186856392,-2.201487186856392,-9.81,0.1,-9.81,0.7
