time,fmu.x0,fmu.x1
4.641, -1.267986, 0.950422
4.642, -1.267986, 0.950422
4.643, -1.267986, 0.950422
4.644, -1.267986, 0.950422
4.645, -1.267986, 0.950422
4.646, -1.267986, 0.950422
4.647, -1.267986, 0.950422
4.648, -1.267986, 0.950422
4.649, -1.267986, 0.950422
4.65, -1.258482, 0.957326
4.651, -1.258482, 0.957326
4.652, -1.258482, 0.957326
4.653, -1.258482, 0.957326
4.654, -1.258482, 0.957326
4.655, -1.258482, 0.957326
4.656, -1.258482, 0.957326
4.657, -1.258482, 0.957326
4.658, -1.258482, 0.957326
4.659, -1.258482, 0.957326
4.66, -1.248909, 0.964322
4.661, -1.248909, 0.964322
4.662, -1.248909, 0.964322
4.663, -1.248909, 0.964322
4.664, -1.248909, 0.964322
4.665, -1.248909, 0.964322
4.666, -1.248909, 0.964322
4.667, -1.248909, 0.964322
4.668, -1.248909, 0.964322
4.669, -1.248909, 0.964322
4.67, -1.239266, 0.971413
4.671, -1.239266, 0.971413
4.672, -1.239266, 0.971413
4.673, -1.239266, 0.971413
4.674, -1.239266, 0.971413
4.675, -1.239266, 0.971413
4.676, -1.239266, 0.971413
4.677, -1.239266, 0.971413
4.678, -1.239266, 0.971413
4.679, -1.239266, 0.971413
4.68, -1.229551, 0.978601
4.681, -1.229551, 0.978601
4.682, -1.229551, 0.978601
4.683, -1.229551, 0.978601
4.684, -1.229551, 0.978601
4.685, -1.229551, 0.978601
4.686, -1.229551, 0.978601
4.687, -1.229551, 0.978601
4.688, -1.229551, 0.978601
4.689, -1.229551, 0.978601
4.69, -1.219765, 0.985888
4.691, -1.219765, 0.985888
4.692, -1.219765, 0.985888
4.693, -1.219765, 0.985888
4.694, -1.219765, 0.985888
4.695, -1.219765, 0.985888
4.696, -1.219765, 0.985888
4.697, -1.219765, 0.985888
4.698, -1.219765, 0.985888
4.699, -1.219765, 0.985888
4.7, -1.209907, 0.993276
4.701, -1.209907, 0.993276
4.702, -1.209907, 0.993276
4.703, -1.209907, 0.993276
4.704, -1.209907, 0.993276
4.705, -1.209907, 0.993276
4.706, -1.209907, 0.993276
4.707, -1.209907, 0.993276
4.708, -1.209907, 0.993276
4.709, -1.209907, 0.993276
4.71, -1.199974, 1.000768
4.711, -1.199974, 1.000768
4.712, -1.199974, 1.000768
4.713, -1.199974, 1.000768
4.714, -1.199974, 1.000768
4.715, -1.199974, 1.000768
4.716, -1.199974, 1.000768
4.717, -1.199974, 1.000768
4.718, -1.199974, 1.000768
4.719, -1.199974, 1.000768
4.72, -1.189966, 1.008365
4.721, -1.189966, 1.008365
4.722, -1.189966, 1.008365
4.723, -1.189966, 1.008365
4.724, -1.189966, 1.008365
4.725, -1.189966, 1.008365
4.726, -1.189966, 1.008365
4.727, -1.189966, 1.008365
4.728, -1.189966, 1.008365
4.729, -1.189966, 1.008365
4.73, -1.179883, 1.016069
4.731, -1.179883, 1.016069
4.732, -1.179883, 1.016069
4.733, -1.179883, 1.016069
4.734, -1.179883, 1.016069
4.735, -1.179883, 1.016069
4.736, -1.179883, 1.016069
4.737, -1.179883, 1.016069
4.738, -1.179883, 1.016069
4.739, -1.179883, 1.016069
4.74, -1.169722, 1.023884
4.741, -1.169722, 1.023884
4.742, -1.169722, 1.023884
4.743, -1.169722, 1.023884
4.744, -1.169722, 1.023884
4.745, -1.169722, 1.023884
4.746, -1.169722, 1.023884
4.747, -1.169722, 1.023884
4.748, -1.169722, 1.023884
4.749, -1.169722, 1.023884
4.75, -1.159483, 1.031811
4.751, -1.159483, 1.031811
4.752, -1.159483, 1.031811
4.753, -1.159483, 1.031811
4.754, -1.159483, 1.031811
4.755, -1.159483, 1.031811
4.756, -1.159483, 1.031811
4.757, -1.159483, 1.031811
4.758, -1.159483, 1.031811
4.759, -1.159483, 1.031811
4.76, -1.149165, 1.039852
4.761, -1.149165, 1.039852
4.762, -1.149165, 1.039852
4.763, -1.149165, 1.039852
4.764, -1.149165, 1.039852
4.765, -1.149165, 1.039852
4.766, -1.149165, 1.039852
4.767, -1.149165, 1.039852
4.768, -1.149165, 1.039852
4.769, -1.149165, 1.039852
4.77, -1.138766, 1.048010
4.771, -1.138766, 1.048010
4.772, -1.138766, 1.048010
4.773, -1.138766, 1.048010
4.774, -1.138766, 1.048010
4.775, -1.138766, 1.048010
4.776, -1.138766, 1.048010
4.777, -1.138766, 1.048010
4.778, -1.138766, 1.048010
4.779, -1.138766, 1.048010
4.78, -1.128286, 1.056287
4.781, -1.128286, 1.056287
4.782, -1.128286, 1.056287
4.783, -1.128286, 1.056287
4.784, -1.128286, 1.056287
4.785, -1.128286, 1.056287
4.786, -1.128286, 1.056287
4.787, -1.128286, 1.056287
4.788, -1.128286, 1.056287
4.789, -1.128286, 1.056287
4.79, -1.117723, 1.064686
4.791, -1.117723, 1.064686
4.792, -1.117723, 1.064686
4.793, -1.117723, 1.064686
4.794, -1.117723, 1.064686
4.795, -1.117723, 1.064686
4.796, -1.117723, 1.064686
4.797, -1.117723, 1.064686
4.798, -1.117723, 1.064686
4.799, -1.117723, 1.064686
4.8, -1.107077, 1.073209
4.801, -1.107077, 1.073209
4.802, -1.107077, 1.073209
4.803, -1.107077, 1.073209
4.804, -1.107077, 1.073209
4.805, -1.107077, 1.073209
4.806, -1.107077, 1.073209
4.807, -1.107077, 1.073209
4.808, -1.107077, 1.073209
4.809, -1.107077, 1.073209
4.81, -1.096344, 1.081859
4.811, -1.096344, 1.081859
4.812, -1.096344, 1.081859
4.813, -1.096344, 1.081859
4.814, -1.096344, 1.081859
4.815, -1.096344, 1.081859
4.816, -1.096344, 1.081859
4.817, -1.096344, 1.081859
4.818, -1.096344, 1.081859
4.819, -1.096344, 1.081859
4.82, -1.085526, 1.090637
4.821, -1.085526, 1.090637
4.822, -1.085526, 1.090637
4.823, -1.085526, 1.090637
4.824, -1.085526, 1.090637
4.825, -1.085526, 1.090637
4.826, -1.085526, 1.090637
4.827, -1.085526, 1.090637
4.828, -1.085526, 1.090637
4.829, -1.085526, 1.090637
4.83, -1.074619, 1.099547
4.831, -1.074619, 1.099547
4.832, -1.074619, 1.099547
4.833, -1.074619, 1.099547
4.834, -1.074619, 1.099547
4.835, -1.074619, 1.099547
4.836, -1.074619, 1.099547
4.837, -1.074619, 1.099547
4.838, -1.074619, 1.099547
4.839, -1.074619, 1.099547
4.84, -1.063624, 1.108591
4.841, -1.063624, 1.108591
4.842, -1.063624, 1.108591
4.843, -1.063624, 1.108591
4.844, -1.063624, 1.108591
4.845, -1.063624, 1.108591
4.846, -1.063624, 1.108591
4.847, -1.063624, 1.108591
4.848, -1.063624, 1.108591
4.849, -1.063624, 1.108591
4.85, -1.052538, 1.117772
4.851, -1.052538, 1.117772
4.852, -1.052538, 1.117772
4.853, -1.052538, 1.117772
4.854, -1.052538, 1.117772
4.855, -1.052538, 1.117772
4.856, -1.052538, 1.117772
4.857, -1.052538, 1.117772
4.858, -1.052538, 1.117772
4.859, -1.052538, 1.117772
4.86, -1.041360, 1.127092
4.861, -1.041360, 1.127092
4.862, -1.041360, 1.127092
4.863, -1.041360, 1.127092
4.864, -1.041360, 1.127092
4.865, -1.041360, 1.127092
4.866, -1.041360, 1.127092
4.867, -1.041360, 1.127092
4.868, -1.041360, 1.127092
4.869, -1.041360, 1.127092
4.87, -1.030089, 1.136554
4.871, -1.030089, 1.136554
4.872, -1.030089, 1.136554
4.873, -1.030089, 1.136554
4.874, -1.030089, 1.136554
4.875, -1.030089, 1.136554
4.876, -1.030089, 1.136554
4.877, -1.030089, 1.136554
4.878, -1.030089, 1.136554
4.879, -1.030089, 1.136554
4.88, -1.018724, 1.146160
4.881, -1.018724, 1.146160
4.882, -1.018724, 1.146160
4.883, -1.018724, 1.146160
4.884, -1.018724, 1.146160
4.885, -1.018724, 1.146160
4.886, -1.018724, 1.146160
4.887, -1.018724, 1.146160
4.888, -1.018724, 1.146160
4.889, -1.018724, 1.146160
4.89, -1.007262, 1.155914
4.891, -1.007262, 1.155914
4.892, -1.007262, 1.155914
4.893, -1.007262, 1.155914
4.894, -1.007262, 1.155914
4.895, -1.007262, 1.155914
4.896, -1.007262, 1.155914
4.897, -1.007262, 1.155914
4.898, -1.007262, 1.155914
4.899, -1.007262, 1.155914
4.9, -0.995703, 1.165818
4.901, -0.995703, 1.165818
4.902, -0.995703, 1.165818
4.903, -0.995703, 1.165818
4.904, -0.995703, 1.165818
4.905, -0.995703, 1.165818
4.906, -0.995703, 1.165818
4.907, -0.995703, 1.165818
4.908, -0.995703, 1.165818
4.909, -0.995703, 1.165818
4.91, -0.984045, 1.175875
4.911, -0.984045, 1.175875
4.912, -0.984045, 1.175875
4.913, -0.984045, 1.175875
4.914, -0.984045, 1.175875
4.915, -0.984045, 1.175875
4.916, -0.984045, 1.175875
4.917, -0.984045, 1.175875
4.918, -0.984045, 1.175875
4.919, -0.984045, 1.175875
4.92, -0.972286, 1.186088
4.921, -0.972286, 1.186088
4.922, -0.972286, 1.186088
4.923, -0.972286, 1.186088
4.924, -0.972286, 1.186088
4.925, -0.972286, 1.186088
4.926, -0.972286, 1.186088
4.927, -0.972286, 1.186088
4.928, -0.972286, 1.186088
4.929, -0.972286, 1.186088
4.93, -0.960425, 1.196459
4.931, -0.960425, 1.196459
4.932, -0.960425, 1.196459
4.933, -0.960425, 1.196459
4.934, -0.960425, 1.196459
4.935, -0.960425, 1.196459
4.936, -0.960425, 1.196459
4.937, -0.960425, 1.196459
4.938, -0.960425, 1.196459
4.939, -0.960425, 1.196459
4.94, -0.948461, 1.206992
4.941, -0.948461, 1.206992
4.942, -0.948461, 1.206992
4.943, -0.948461, 1.206992
4.944, -0.948461, 1.206992
4.945, -0.948461, 1.206992
4.946, -0.948461, 1.206992
4.947, -0.948461, 1.206992
4.948, -0.948461, 1.206992
4.949, -0.948461, 1.206992
4.95, -0.936391, 1.217688
4.951, -0.936391, 1.217688
4.952, -0.936391, 1.217688
4.953, -0.936391, 1.217688
4.954, -0.936391, 1.217688
4.955, -0.936391, 1.217688
4.956, -0.936391, 1.217688
4.957, -0.936391, 1.217688
4.958, -0.936391, 1.217688
4.959, -0.936391, 1.217688
4.96, -0.924214, 1.228552
4.961, -0.924214, 1.228552
4.962, -0.924214, 1.228552
4.963, -0.924214, 1.228552
4.964, -0.924214, 1.228552
4.965, -0.924214, 1.228552
4.966, -0.924214, 1.228552
4.967, -0.924214, 1.228552
4.968, -0.924214, 1.228552
4.969, -0.924214, 1.228552
4.97, -0.911928, 1.239586
4.971, -0.911928, 1.239586
4.972, -0.911928, 1.239586
4.973, -0.911928, 1.239586
4.974, -0.911928, 1.239586
4.975, -0.911928, 1.239586
4.976, -0.911928, 1.239586
4.977, -0.911928, 1.239586
4.978, -0.911928, 1.239586
4.979, -0.911928, 1.239586
4.98, -0.899533, 1.250792
4.981, -0.899533, 1.250792
4.982, -0.899533, 1.250792
4.983, -0.899533, 1.250792
4.984, -0.899533, 1.250792
4.985, -0.899533, 1.250792
4.986, -0.899533, 1.250792
4.987, -0.899533, 1.250792
4.988, -0.899533, 1.250792
4.989, -0.899533, 1.250792
4.99, -0.887025, 1.262175
4.991, -0.887025, 1.262175
4.992, -0.887025, 1.262175
4.993, -0.887025, 1.262175
4.994, -0.887025, 1.262175
4.995, -0.887025, 1.262175
4.996, -0.887025, 1.262175
4.997, -0.887025, 1.262175
4.998, -0.887025, 1.262175
4.999, -0.887025, 1.262175
5, -0.874403, 1.273736
5.001, -0.874403, 1.273736
5.002, -0.874403, 1.273736
5.003, -0.874403, 1.273736
5.004, -0.874403, 1.273736
5.005, -0.874403, 1.273736
5.006, -0.874403, 1.273736
5.007, -0.874403, 1.273736
5.008, -0.874403, 1.273736
5.009, -0.874403, 1.273736
5.01, -0.861666, 1.285479
5.011, -0.861666, 1.285479
5.012, -0.861666, 1.285479
5.013, -0.861666, 1.285479
5.014, -0.861666, 1.285479
5.015, -0.861666, 1.285479
5.016, -0.861666, 1.285479
5.017, -0.861666, 1.285479
5.018, -0.861666, 1.285479
5.019, -0.861666, 1.285479
5.02, -0.848811, 1.297406
5.021, -0.848811, 1.297406
5.022, -0.848811, 1.297406
5.023, -0.848811, 1.297406
5.024, -0.848811, 1.297406
5.025, -0.848811, 1.297406
5.026, -0.848811, 1.297406
5.027, -0.848811, 1.297406
5.028, -0.848811, 1.297406
5.029, -0.848811, 1.297406
5.03, -0.835837, 1.309520
5.031, -0.835837, 1.309520
5.032, -0.835837, 1.309520
5.033, -0.835837, 1.309520
5.034, -0.835837, 1.309520
5.035, -0.835837, 1.309520
5.036, -0.835837, 1.309520
5.037, -0.835837, 1.309520
5.038, -0.835837, 1.309520
5.039, -0.835837, 1.309520
5.04, -0.822742, 1.321825
5.041, -0.822742, 1.321825
5.042, -0.822742, 1.321825
5.043, -0.822742, 1.321825
5.044, -0.822742, 1.321825
5.045, -0.822742, 1.321825
5.046, -0.822742, 1.321825
5.047, -0.822742, 1.321825
5.048, -0.822742, 1.321825
5.049, -0.822742, 1.321825
5.05, -0.809523, 1.334323
5.051, -0.809523, 1.334323
5.052, -0.809523, 1.334323
5.053, -0.809523, 1.334323
5.054, -0.809523, 1.334323
5.055, -0.809523, 1.334323
5.056, -0.809523, 1.334323
5.057, -0.809523, 1.334323
5.058, -0.809523, 1.334323
5.059, -0.809523, 1.334323
5.06, -0.796180, 1.347018
5.061, -0.796180, 1.347018
5.062, -0.796180, 1.347018
5.063, -0.796180, 1.347018
5.064, -0.796180, 1.347018
5.065, -0.796180, 1.347018
5.066, -0.796180, 1.347018
5.067, -0.796180, 1.347018
5.068, -0.796180, 1.347018
5.069, -0.796180, 1.347018
5.07, -0.782710, 1.359911
5.071, -0.782710, 1.359911
5.072, -0.782710, 1.359911
5.073, -0.782710, 1.359911
5.074, -0.782710, 1.359911
5.075, -0.782710, 1.359911
5.076, -0.782710, 1.359911
5.077, -0.782710, 1.359911
5.078, -0.782710, 1.359911
5.079, -0.782710, 1.359911
5.08, -0.769111, 1.373006
5.081, -0.769111, 1.373006
5.082, -0.769111, 1.373006
5.083, -0.769111, 1.373006
5.084, -0.769111, 1.373006
5.085, -0.769111, 1.373006
5.086, -0.769111, 1.373006
5.087, -0.769111, 1.373006
5.088, -0.769111, 1.373006
5.089, -0.769111, 1.373006
5.09, -0.755381, 1.386305
5.091, -0.755381, 1.386305
5.092, -0.755381, 1.386305
5.093, -0.755381, 1.386305
5.094, -0.755381, 1.386305
5.095, -0.755381, 1.386305
5.096, -0.755381, 1.386305
5.097, -0.755381, 1.386305
5.098, -0.755381, 1.386305
5.099, -0.755381, 1.386305
5.1, -0.741518, 1.399812
5.101, -0.741518, 1.399812
5.102, -0.741518, 1.399812
5.103, -0.741518, 1.399812
5.104, -0.741518, 1.399812
5.105, -0.741518, 1.399812
5.106, -0.741518, 1.399812
5.107, -0.741518, 1.399812
5.108, -0.741518, 1.399812
5.109, -0.741518, 1.399812
5.11, -0.727520, 1.413528
5.111, -0.727520, 1.413528
5.112, -0.727520, 1.413528
5.113, -0.727520, 1.413528
5.114, -0.727520, 1.413528
5.115, -0.727520, 1.413528
5.116, -0.727520, 1.413528
5.117, -0.727520, 1.413528
5.118, -0.727520, 1.413528
5.119, -0.727520, 1.413528
5.12, -0.713384, 1.427457
5.121, -0.713384, 1.427457
5.122, -0.713384, 1.427457
5.123, -0.713384, 1.427457
5.124, -0.713384, 1.427457
5.125, -0.713384, 1.427457
5.126, -0.713384, 1.427457
5.127, -0.713384, 1.427457
5.128, -0.713384, 1.427457
5.129, -0.713384, 1.427457
5.13, -0.699110, 1.441601
5.131, -0.699110, 1.441601
5.132, -0.699110, 1.441601
5.133, -0.699110, 1.441601
5.134, -0.699110, 1.441601
5.135, -0.699110, 1.441601
5.136, -0.699110, 1.441601
5.137, -0.699110, 1.441601
5.138, -0.699110, 1.441601
5.139, -0.699110, 1.441601
5.14, -0.684694, 1.455962
5.141, -0.684694, 1.455962
5.142, -0.684694, 1.455962
5.143, -0.684694, 1.455962
5.144, -0.684694, 1.455962
5.145, -0.684694, 1.455962
5.146, -0.684694, 1.455962
5.147, -0.684694, 1.455962
5.148, -0.684694, 1.455962
5.149, -0.684694, 1.455962
5.15, -0.670134, 1.470543
5.151, -0.670134, 1.470543
5.152, -0.670134, 1.470543
5.153, -0.670134, 1.470543
5.154, -0.670134, 1.470543
5.155, -0.670134, 1.470543
5.156, -0.670134, 1.470543
5.157, -0.670134, 1.470543
5.158, -0.670134, 1.470543
5.159, -0.670134, 1.470543
5.16, -0.655429, 1.485346
5.161, -0.655429, 1.485346
5.162, -0.655429, 1.485346
5.163, -0.655429, 1.485346
5.164, -0.655429, 1.485346
5.165, -0.655429, 1.485346
5.166, -0.655429, 1.485346
5.167, -0.655429, 1.485346
5.168, -0.655429, 1.485346
5.169, -0.655429, 1.485346
5.17, -0.640575, 1.500373
5.171, -0.640575, 1.500373
5.172, -0.640575, 1.500373
5.173, -0.640575, 1.500373
5.174, -0.640575, 1.500373
5.175, -0.640575, 1.500373
5.176, -0.640575, 1.500373
5.177, -0.640575, 1.500373
5.178, -0.640575, 1.500373
5.179, -0.640575, 1.500373
5.18, -0.625571, 1.515626
5.181, -0.625571, 1.515626
5.182, -0.625571, 1.515626
5.183, -0.625571, 1.515626
5.184, -0.625571, 1.515626
5.185, -0.625571, 1.515626
5.186, -0.625571, 1.515626
5.187, -0.625571, 1.515626
5.188, -0.625571, 1.515626
5.189, -0.625571, 1.515626
5.19, -0.610415, 1.531107
5.191, -0.610415, 1.531107
5.192, -0.610415, 1.531107
5.193, -0.610415, 1.531107
5.194, -0.610415, 1.531107
5.195, -0.610415, 1.531107
5.196, -0.610415, 1.531107
5.197, -0.610415, 1.531107
5.198, -0.610415, 1.531107
5.199, -0.610415, 1.531107
5.2, -0.595104, 1.546817
5.201, -0.595104, 1.546817
5.202, -0.595104, 1.546817
5.203, -0.595104, 1.546817
5.204, -0.595104, 1.546817
5.205, -0.595104, 1.546817
5.206, -0.595104, 1.546817
5.207, -0.595104, 1.546817
5.208, -0.595104, 1.546817
5.209, -0.595104, 1.546817
5.21, -0.579636, 1.562758
5.211, -0.579636, 1.562758
5.212, -0.579636, 1.562758
5.213, -0.579636, 1.562758
5.214, -0.579636, 1.562758
5.215, -0.579636, 1.562758
5.216, -0.579636, 1.562758
5.217, -0.579636, 1.562758
5.218, -0.579636, 1.562758
5.219, -0.579636, 1.562758
5.22, -0.564008, 1.578931
5.221, -0.564008, 1.578931
5.222, -0.564008, 1.578931
5.223, -0.564008, 1.578931
5.224, -0.564008, 1.578931
5.225, -0.564008, 1.578931
5.226, -0.564008, 1.578931
5.227, -0.564008, 1.578931
5.228, -0.564008, 1.578931
5.229, -0.564008, 1.578931
5.23, -0.548219, 1.595338
5.231, -0.548219, 1.595338
5.232, -0.548219, 1.595338
5.233, -0.548219, 1.595338
5.234, -0.548219, 1.595338
5.235, -0.548219, 1.595338
5.236, -0.548219, 1.595338
5.237, -0.548219, 1.595338
5.238, -0.548219, 1.595338
5.239, -0.548219, 1.595338
5.24, -0.532266, 1.611979
5.241, -0.532266, 1.611979
5.242, -0.532266, 1.611979
5.243, -0.532266, 1.611979
5.244, -0.532266, 1.611979
5.245, -0.532266, 1.611979
5.246, -0.532266, 1.611979
5.247, -0.532266, 1.611979
5.248, -0.532266, 1.611979
5.249, -0.532266, 1.611979
5.25, -0.516146, 1.628855
5.251, -0.516146, 1.628855
5.252, -0.516146, 1.628855
5.253, -0.516146, 1.628855
5.254, -0.516146, 1.628855
5.255, -0.516146, 1.628855
5.256, -0.516146, 1.628855
5.257, -0.516146, 1.628855
5.258, -0.516146, 1.628855
5.259, -0.516146, 1.628855
5.26, -0.499857, 1.645965
5.261, -0.499857, 1.645965
5.262, -0.499857, 1.645965
5.263, -0.499857, 1.645965
5.264, -0.499857, 1.645965
5.265, -0.499857, 1.645965
5.266, -0.499857, 1.645965
5.267, -0.499857, 1.645965
5.268, -0.499857, 1.645965
5.269, -0.499857, 1.645965
5.27, -0.483398, 1.663311
5.271, -0.483398, 1.663311
5.272, -0.483398, 1.663311
5.273, -0.483398, 1.663311
5.274, -0.483398, 1.663311
5.275, -0.483398, 1.663311
5.276, -0.483398, 1.663311
5.277, -0.483398, 1.663311
5.278, -0.483398, 1.663311
5.279, -0.483398, 1.663311
5.28, -0.466765, 1.680891
5.281, -0.466765, 1.680891
5.282, -0.466765, 1.680891
5.283, -0.466765, 1.680891
5.284, -0.466765, 1.680891
5.285, -0.466765, 1.680891
5.286, -0.466765, 1.680891
5.287, -0.466765, 1.680891
5.288, -0.466765, 1.680891
5.289, -0.466765, 1.680891
5.29, -0.449956, 1.698706
5.291, -0.449956, 1.698706
5.292, -0.449956, 1.698706
5.293, -0.449956, 1.698706
5.294, -0.449956, 1.698706
5.295, -0.449956, 1.698706
5.296, -0.449956, 1.698706
5.297, -0.449956, 1.698706
5.298, -0.449956, 1.698706
5.299, -0.449956, 1.698706
5.3, -0.432969, 1.716753
5.301, -0.432969, 1.716753
5.302, -0.432969, 1.716753
5.303, -0.432969, 1.716753
5.304, -0.432969, 1.716753
5.305, -0.432969, 1.716753
5.306, -0.432969, 1.716753
5.307, -0.432969, 1.716753
5.308, -0.432969, 1.716753
5.309, -0.432969, 1.716753
5.31, -0.415801, 1.735032
5.311, -0.415801, 1.735032
5.312, -0.415801, 1.735032
5.313, -0.415801, 1.735032
5.314, -0.415801, 1.735032
5.315, -0.415801, 1.735032
5.316, -0.415801, 1.735032
5.317, -0.415801, 1.735032
5.318, -0.415801, 1.735032
5.319, -0.415801, 1.735032
5.32, -0.398451, 1.753541
5.321, -0.398451, 1.753541
5.322, -0.398451, 1.753541
5.323, -0.398451, 1.753541
5.324, -0.398451, 1.753541
5.325, -0.398451, 1.753541
5.326, -0.398451, 1.753541
5.327, -0.398451, 1.753541
5.328, -0.398451, 1.753541
5.329, -0.398451, 1.753541
5.33, -0.380915, 1.772277
5.331, -0.380915, 1.772277
5.332, -0.380915, 1.772277
5.333, -0.380915, 1.772277
5.334, -0.380915, 1.772277
5.335, -0.380915, 1.772277
5.336, -0.380915, 1.772277
5.337, -0.380915, 1.772277
5.338, -0.380915, 1.772277
5.339, -0.380915, 1.772277
5.34, -0.363193, 1.791237
5.341, -0.363193, 1.791237
5.342, -0.363193, 1.791237
5.343, -0.363193, 1.791237
5.344, -0.363193, 1.791237
5.345, -0.363193, 1.791237
5.346, -0.363193, 1.791237
5.347, -0.363193, 1.791237
5.348, -0.363193, 1.791237
5.349, -0.363193, 1.791237
5.35, -0.345280, 1.810419
5.351, -0.345280, 1.810419
5.352, -0.345280, 1.810419
5.353, -0.345280, 1.810419
5.354, -0.345280, 1.810419
5.355, -0.345280, 1.810419
5.356, -0.345280, 1.810419
5.357, -0.345280, 1.810419
5.358, -0.345280, 1.810419
5.359, -0.345280, 1.810419
5.36, -0.327176, 1.829817
5.361, -0.327176, 1.829817
5.362, -0.327176, 1.829817
5.363, -0.327176, 1.829817
5.364, -0.327176, 1.829817
5.365, -0.327176, 1.829817
5.366, -0.327176, 1.829817
5.367, -0.327176, 1.829817
5.368, -0.327176, 1.829817
5.369, -0.327176, 1.829817
5.37, -0.308878, 1.849428
5.371, -0.308878, 1.849428
5.372, -0.308878, 1.849428
5.373, -0.308878, 1.849428
5.374, -0.308878, 1.849428
5.375, -0.308878, 1.849428
5.376, -0.308878, 1.849428
5.377, -0.308878, 1.849428
5.378, -0.308878, 1.849428
5.379, -0.308878, 1.849428
5.38, -0.290384, 1.869247
5.381, -0.290384, 1.869247
5.382, -0.290384, 1.869247
5.383, -0.290384, 1.869247
5.384, -0.290384, 1.869247
5.385, -0.290384, 1.869247
5.386, -0.290384, 1.869247
5.387, -0.290384, 1.869247
5.388, -0.290384, 1.869247
5.389, -0.290384, 1.869247
5.39, -0.271691, 1.889267
5.391, -0.271691, 1.889267
5.392, -0.271691, 1.889267
5.393, -0.271691, 1.889267
5.394, -0.271691, 1.889267
5.395, -0.271691, 1.889267
5.396, -0.271691, 1.889267
5.397, -0.271691, 1.889267
5.398, -0.271691, 1.889267
5.399, -0.271691, 1.889267
5.4, -0.252798, 1.909482
5.401, -0.252798, 1.909482
5.402, -0.252798, 1.909482
5.403, -0.252798, 1.909482
5.404, -0.252798, 1.909482
5.405, -0.252798, 1.909482
5.406, -0.252798, 1.909482
5.407, -0.252798, 1.909482
5.408, -0.252798, 1.909482
5.409, -0.252798, 1.909482
5.41, -0.233704, 1.929885
5.411, -0.233704, 1.929885
5.412, -0.233704, 1.929885
5.413, -0.233704, 1.929885
5.414, -0.233704, 1.929885
5.415, -0.233704, 1.929885
5.416, -0.233704, 1.929885
5.417, -0.233704, 1.929885
5.418, -0.233704, 1.929885
5.419, -0.233704, 1.929885
5.42, -0.214405, 1.950466
5.421, -0.214405, 1.950466
5.422, -0.214405, 1.950466
5.423, -0.214405, 1.950466
5.424, -0.214405, 1.950466
5.425, -0.214405, 1.950466
5.426, -0.214405, 1.950466
5.427, -0.214405, 1.950466
5.428, -0.214405, 1.950466
5.429, -0.214405, 1.950466
5.43, -0.194900, 1.971219
5.431, -0.194900, 1.971219
5.432, -0.194900, 1.971219
5.433, -0.194900, 1.971219
5.434, -0.194900, 1.971219
5.435, -0.194900, 1.971219
5.436, -0.194900, 1.971219
5.437, -0.194900, 1.971219
5.438, -0.194900, 1.971219
5.439, -0.194900, 1.971219
5.44, -0.175188, 1.992131
